Latitude (decimal degrees):	0.317
Longitude (decimal degrees):	32.593
Elevation (m):	1151
Radiation database:	PVGIS-SARAH2


Slope: 0 deg. (optimum)
Azimuth: -109667705 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20061010:0506,97.54,136.0,22.32,20.05,2.62,0.0
20061010:0606,50.5,79.0,37.19,22.29,2.55,0.0
20061010:0706,99.45,140.0,51.97,22.56,1.31,0.0
20061010:0806,133.52,183.0,66.54,23.84,0.97,0.0
20061010:0906,457.31,596.0,79.85,24.01,1.93,0.0
20061010:1006,573.71,747.01,79.82,24.51,2.97,0.0
20061010:1106,428.59,549.0,66.5,22.91,2.97,0.0
20061010:1206,243.88,318.0,51.93,23.68,2.34,0.0
20061010:1306,302.92,393.0,37.15,24.11,1.66,0.0
20061010:1406,256.48,347.01,22.29,24.0,2.0,0.0
20061010:1506,41.9,84.0,7.39,23.47,1.72,0.0
20061010:1606,0.0,0.0,0.0,22.48,2.21,0.0
20061010:1706,0.0,0.0,0.0,21.78,2.07,0.0
20061010:1806,0.0,0.0,0.0,20.98,1.72,0.0
20061010:1906,0.0,0.0,0.0,20.1,2.14,0.0
20061010:2006,0.0,0.0,0.0,19.77,2.34,0.0
20061010:2106,0.0,0.0,0.0,19.5,2.34,0.0
20061010:2206,0.0,0.0,0.0,19.26,2.21,0.0
20061010:2306,0.0,0.0,0.0,19.03,2.14,0.0
20061011:0006,0.0,0.0,0.0,18.71,2.0,0.0
20061011:0106,0.0,0.0,0.0,18.49,1.93,0.0
20061011:0206,0.0,0.0,0.0,18.19,1.72,0.0
20061011:0306,0.0,0.0,0.0,17.66,1.52,0.0
20061011:0406,14.08,30.0,7.49,17.84,1.79,0.0
20061011:0506,248.06,326.02,22.37,19.21,2.62,0.0
20061011:0606,458.51,579.02,37.21,20.92,2.34,0.0
20061011:0706,592.23,768.02,51.97,22.91,1.79,0.0
20061011:0806,623.94,821.01,66.49,24.39,2.07,0.0
20061011:0906,667.97,881.01,79.63,24.93,2.69,0.0
20061011:1006,148.84,202.0,79.52,25.4,3.17,0.0
20061011:1106,69.63,104.0,66.33,25.04,3.45,0.0
20061011:1206,95.38,136.0,51.81,25.14,3.45,0.0
20061011:1306,221.65,291.0,37.05,24.88,2.9,0.0
20061011:1406,165.93,225.0,22.2,24.36,2.21,0.0
20061011:1506,21.42,42.0,7.32,23.72,1.52,0.0
20061011:1606,0.0,0.0,0.0,22.68,1.38,0.0
20061011:1706,0.0,0.0,0.0,21.18,1.38,0.0
20061011:1806,0.0,0.0,0.0,20.22,1.93,0.0
20061011:1906,0.0,0.0,0.0,19.52,2.07,0.0
20061011:2006,0.0,0.0,0.0,19.32,2.28,0.0
20061011:2106,0.0,0.0,0.0,19.16,2.34,0.0
20061011:2206,0.0,0.0,0.0,19.11,2.14,0.0
20061011:2306,0.0,0.0,0.0,18.94,1.79,0.0
20061012:0006,0.0,0.0,0.0,18.67,1.31,0.0
20061012:0106,0.0,0.0,0.0,18.48,1.86,0.0
20061012:0206,0.0,0.0,0.0,18.53,2.14,0.0
20061012:0306,0.0,0.0,0.0,18.17,1.66,0.0
20061012:0406,35.3,65.0,7.54,18.2,2.07,0.0
20061012:0506,98.97,138.0,22.4,19.87,1.24,0.0
20061012:0606,423.17,542.02,37.23,21.77,1.31,0.0
20061012:0706,598.08,781.02,51.97,22.95,1.38,0.0
20061012:0806,720.94,961.02,66.43,23.62,1.66,0.0
20061012:0906,756.54,1015.02,79.41,24.03,1.93,0.0
20061012:1006,782.77,1049.02,79.21,23.97,2.14,0.0
20061012:1106,701.08,930.01,66.16,24.73,2.14,0.0
20061012:1206,95.34,136.0,51.69,24.92,2.55,0.0
20061012:1306,439.46,567.01,36.95,24.31,1.86,0.0
20061012:1406,239.3,324.01,22.12,23.95,1.52,0.0
20061012:1506,38.37,76.0,7.26,23.42,0.55,0.0
20061012:1606,0.0,0.0,0.0,22.52,1.66,0.0
20061012:1706,0.0,0.0,0.0,21.57,2.34,0.0
20061012:1806,0.0,0.0,0.0,21.12,2.41,0.0
20061012:1906,0.0,0.0,0.0,20.61,2.41,0.0
20061012:2006,0.0,0.0,0.0,20.21,2.34,0.0
20061012:2106,0.0,0.0,0.0,20.16,2.28,0.0
20061012:2206,0.0,0.0,0.0,20.21,2.07,0.0
20061012:2306,0.0,0.0,0.0,19.9,1.93,0.0
20061013:0006,0.0,0.0,0.0,19.56,1.72,0.0
20061013:0106,0.0,0.0,0.0,18.97,1.59,0.0
20061013:0206,0.0,0.0,0.0,18.83,1.93,0.0
20061013:0306,0.0,0.0,0.0,18.69,1.38,0.0
20061013:0406,31.65,58.0,7.59,18.59,0.62,0.0
20061013:0506,168.03,224.01,22.44,20.01,1.03,0.0
20061013:0606,452.64,574.02,37.25,21.13,2.0,0.0
20061013:0706,612.96,795.02,51.96,22.46,1.72,0.0
20061013:0806,209.74,276.0,66.37,23.52,2.0,0.0
20061013:0906,695.59,920.02,79.18,24.41,2.48,0.0
20061013:1006,788.53,1048.02,78.9,24.99,2.97,0.0
20061013:1106,714.28,939.01,65.99,25.18,2.97,0.0
20061013:1206,95.31,136.0,51.57,25.05,2.76,0.0
20061013:1306,450.33,579.01,36.85,25.08,2.69,0.0
20061013:1406,237.71,322.01,22.04,24.75,2.34,0.0
20061013:1506,36.75,72.0,7.19,24.06,1.17,0.0
20061013:1606,0.0,0.0,0.0,22.87,0.76,0.0
20061013:1706,0.0,0.0,0.0,22.95,0.69,0.0
20061013:1806,0.0,0.0,0.0,21.21,1.1,0.0
20061013:1906,0.0,0.0,0.0,21.44,0.9,0.0
20061013:2006,0.0,0.0,0.0,18.94,1.59,0.0
20061013:2106,0.0,0.0,0.0,18.48,1.52,0.0
20061013:2206,0.0,0.0,0.0,19.03,1.24,0.0
20061013:2306,0.0,0.0,0.0,19.37,1.03,0.0
20061014:0006,0.0,0.0,0.0,19.57,1.03,0.0
20061014:0106,0.0,0.0,0.0,20.34,0.76,0.0
20061014:0206,0.0,0.0,0.0,20.41,0.55,0.0
20061014:0306,0.0,0.0,0.0,20.46,0.41,0.0
20061014:0406,37.53,70.01,7.63,20.31,0.34,0.0
20061014:0506,252.84,341.02,22.47,21.61,0.41,0.0
20061014:0606,453.68,593.03,37.26,24.27,0.76,0.0
20061014:0706,613.81,799.03,51.94,25.36,2.55,0.0
20061014:0806,713.4,945.02,66.3,25.69,2.62,0.0
20061014:0906,789.47,1059.02,78.93,26.06,2.76,0.0
20061014:1006,689.9,913.01,78.6,26.25,3.1,0.0
20061014:1106,705.87,928.02,65.82,26.33,3.38,0.0
20061014:1206,0.0,0.0,0.0,25.8,3.52,0.0
20061014:1306,453.55,581.01,36.76,24.55,2.83,0.0
20061014:1406,237.3,321.01,21.96,24.41,2.41,0.0
20061014:1506,34.66,68.0,7.13,23.87,1.17,0.0
20061014:1606,0.0,0.0,0.0,22.7,1.1,0.0
20061014:1706,0.0,0.0,0.0,21.29,1.52,0.0
20061014:1806,0.0,0.0,0.0,20.56,2.0,0.0
20061014:1906,0.0,0.0,0.0,20.17,2.34,0.0
20061014:2006,0.0,0.0,0.0,19.86,2.28,0.0
20061014:2106,0.0,0.0,0.0,19.72,2.07,0.0
20061014:2206,0.0,0.0,0.0,19.53,1.79,0.0
20061014:2306,0.0,0.0,0.0,19.4,1.66,0.0
20061015:0006,0.0,0.0,0.0,19.2,1.66,0.0
20061015:0106,0.0,0.0,0.0,19.09,1.59,0.0
20061015:0206,0.0,0.0,0.0,19.18,1.86,0.0
20061015:0306,0.0,0.0,0.0,18.87,1.86,0.0
20061015:0406,25.21,47.0,7.68,18.26,1.38,0.0
20061015:0506,245.41,326.02,22.5,19.59,0.76,0.0
20061015:0606,461.35,591.03,37.27,21.13,1.1,0.0
20061015:0706,619.39,813.03,51.92,22.62,1.1,0.0
20061015:0806,716.27,961.03,66.22,24.39,1.52,0.0
20061015:0906,778.82,1048.02,78.69,24.8,2.14,0.0
20061015:1006,209.14,277.0,78.29,25.42,2.62,0.0
20061015:1106,707.68,932.02,65.64,25.46,2.9,0.0
20061015:1206,612.24,796.01,51.32,25.62,2.76,0.0
20061015:1306,450.46,579.01,36.66,24.9,2.62,0.0
20061015:1406,234.19,318.01,21.89,24.61,1.93,0.0
20061015:1506,34.18,67.0,7.07,23.87,1.45,0.0
20061015:1606,0.0,0.0,0.0,23.04,1.79,0.0
20061015:1706,0.0,0.0,0.0,22.18,2.0,0.0
20061015:1806,0.0,0.0,0.0,21.14,1.66,0.0
20061015:1906,0.0,0.0,0.0,20.13,1.86,0.0
20061015:2006,0.0,0.0,0.0,19.53,2.14,0.0
20061015:2106,0.0,0.0,0.0,19.31,2.41,0.0
20061015:2206,0.0,0.0,0.0,19.21,2.48,0.0
20061015:2306,0.0,0.0,0.0,18.91,2.41,0.0
20061016:0006,0.0,0.0,0.0,18.45,2.0,0.0
20061016:0106,0.0,0.0,0.0,18.41,1.24,0.0
20061016:0206,0.0,0.0,0.0,18.32,1.1,0.0
20061016:0306,0.0,0.0,0.0,17.21,1.59,0.0
20061016:0406,38.99,72.01,7.72,18.17,0.9,0.0
20061016:0506,197.87,262.01,22.52,20.24,1.45,0.0
20061016:0606,447.93,569.02,37.27,22.11,2.34,0.0
20061016:0706,483.98,623.01,51.9,23.8,2.41,0.0
20061016:0806,696.59,924.02,66.13,24.82,2.14,0.0
20061016:0906,711.66,947.02,78.43,25.05,2.41,0.0
20061016:1006,708.32,940.02,77.98,25.22,2.62,0.0
20061016:1106,703.16,926.02,65.47,24.6,2.55,0.0
20061016:1206,605.14,790.01,51.2,25.35,2.28,0.0
20061016:1306,394.57,509.01,36.57,25.25,2.48,0.0
20061016:1406,158.96,217.0,21.81,24.97,2.14,0.0
20061016:1506,14.64,32.0,7.01,24.33,1.72,0.0
20061016:1606,0.0,0.0,0.0,23.28,1.72,0.0
20061016:1706,0.0,0.0,0.0,22.3,1.79,0.0
20061016:1806,0.0,0.0,0.0,21.34,1.93,0.0
20061016:1906,0.0,0.0,0.0,20.68,2.21,0.0
20061016:2006,0.0,0.0,0.0,19.96,2.0,0.0
20061016:2106,0.0,0.0,0.0,19.45,2.0,0.0
20061016:2206,0.0,0.0,0.0,19.08,1.79,0.0
20061016:2306,0.0,0.0,0.0,19.04,2.0,0.0
20061017:0006,0.0,0.0,0.0,19.28,1.86,0.0
20061017:0106,0.0,0.0,0.0,19.01,1.86,0.0
20061017:0206,0.0,0.0,0.0,19.01,2.14,0.0
20061017:0306,0.0,0.0,0.0,18.88,1.93,0.0
20061017:0406,39.79,74.01,7.75,19.23,1.31,0.0
20061017:0506,112.85,156.0,22.54,21.55,1.52,0.0
20061017:0606,448.66,573.03,37.27,22.82,2.14,0.0
20061017:0706,616.72,796.03,51.86,23.64,2.55,0.0
20061017:0806,735.05,966.03,66.04,24.04,2.69,0.0
20061017:0906,291.4,377.0,78.17,23.78,2.97,0.0
20061017:1006,121.21,167.0,77.67,23.79,2.69,0.0
20061017:1106,55.67,86.0,65.29,23.6,2.28,0.0
20061017:1206,57.89,89.0,51.08,24.08,2.14,0.0
20061017:1306,95.55,136.0,36.48,24.11,1.72,0.0
20061017:1406,112.21,157.0,21.74,23.85,1.38,0.0
20061017:1506,31.69,62.0,6.95,23.44,1.1,0.0
20061017:1606,0.0,0.0,0.0,22.64,1.79,0.0
20061017:1706,0.0,0.0,0.0,21.85,1.79,0.0
20061017:1806,0.0,0.0,0.0,21.13,1.72,0.0
20061017:1906,0.0,0.0,0.0,20.22,1.66,0.0
20061017:2006,0.0,0.0,0.0,19.71,1.59,0.0
20061017:2106,0.0,0.0,0.0,19.38,1.72,0.0
20061017:2206,0.0,0.0,0.0,19.52,1.72,0.0
20061017:2306,0.0,0.0,0.0,19.5,1.52,0.0
20061018:0006,0.0,0.0,0.0,19.62,1.17,0.0
20061018:0106,0.0,0.0,0.0,19.49,1.03,0.0
20061018:0206,0.0,0.0,0.0,19.84,0.9,0.0
20061018:0306,0.0,0.0,0.0,19.86,0.83,0.0
20061018:0406,18.53,37.0,7.79,20.02,0.41,0.0
20061018:0506,175.94,235.01,22.56,20.52,0.62,0.0
20061018:0606,329.96,425.01,37.27,21.34,0.69,0.0
20061018:0706,503.37,653.02,51.83,23.91,1.79,0.0
20061018:0806,517.49,677.01,65.94,24.67,2.0,0.0
20061018:0906,576.31,756.01,77.9,25.21,2.62,0.0
20061018:1006,549.79,716.01,77.36,24.18,2.62,0.0
20061018:1106,276.57,361.0,65.12,24.91,2.48,0.0
20061018:1206,583.02,758.01,50.96,25.12,2.41,0.0
20061018:1306,423.83,548.01,36.39,25.2,2.14,0.0
20061018:1406,229.1,312.01,21.67,24.8,1.79,0.0
20061018:1506,14.26,31.0,6.9,24.12,0.69,0.0
20061018:1606,0.0,0.0,0.0,22.92,0.55,0.0
20061018:1706,0.0,0.0,0.0,22.34,0.76,0.0
20061018:1806,0.0,0.0,0.0,21.87,0.83,0.0
20061018:1906,0.0,0.0,0.0,19.81,1.93,0.0
20061018:2006,0.0,0.0,0.0,19.63,1.86,0.0
20061018:2106,0.0,0.0,0.0,19.6,2.0,0.0
20061018:2206,0.0,0.0,0.0,19.68,2.28,0.0
20061018:2306,0.0,0.0,0.0,19.83,2.55,0.0
20061019:0006,0.0,0.0,0.0,19.82,2.62,0.0
20061019:0106,0.0,0.0,0.0,19.59,2.55,0.0
20061019:0206,0.0,0.0,0.0,19.29,2.28,0.0
20061019:0306,0.0,0.0,0.0,19.07,1.59,0.0
20061019:0406,13.25,29.0,7.82,19.48,0.41,0.0
20061019:0506,92.53,131.0,22.57,20.93,0.34,0.0
20061019:0606,416.2,535.02,37.26,22.64,1.38,0.0
20061019:0706,596.76,778.03,51.78,23.85,1.79,0.0
20061019:0806,383.89,496.0,65.83,23.97,2.48,0.0
20061019:0906,740.49,956.02,77.62,22.55,3.86,0.0
20061019:1006,559.28,721.01,77.05,22.22,2.69,0.0
20061019:1106,617.09,800.01,64.94,22.77,2.48,0.0
20061019:1206,606.53,783.02,50.84,23.17,2.28,0.0
20061019:1306,431.9,553.01,36.3,23.69,2.41,0.0
20061019:1406,225.52,305.01,21.6,23.76,2.21,0.0
20061019:1506,21.16,42.0,6.85,22.98,1.52,0.0
20061019:1606,0.0,0.0,0.0,22.37,1.66,0.0
20061019:1706,0.0,0.0,0.0,21.48,1.59,0.0
20061019:1806,0.0,0.0,0.0,20.7,0.9,0.0
20061019:1906,0.0,0.0,0.0,20.0,1.17,0.0
20061019:2006,0.0,0.0,0.0,19.25,1.31,0.0
20061019:2106,0.0,0.0,0.0,19.27,1.1,0.0
20061019:2206,0.0,0.0,0.0,18.92,1.72,0.0
20061019:2306,0.0,0.0,0.0,19.39,2.28,0.0
20061020:0006,0.0,0.0,0.0,19.62,2.9,0.0
20061020:0106,0.0,0.0,0.0,19.74,2.83,0.0
20061020:0206,0.0,0.0,0.0,19.51,2.76,0.0
20061020:0306,0.0,0.0,0.0,19.69,2.69,0.0
20061020:0406,3.83,14.0,7.84,19.57,2.69,0.0
20061020:0506,194.79,256.01,22.58,19.9,2.97,0.0
20061020:0606,350.16,444.01,37.24,20.98,2.28,0.0
20061020:0706,533.54,692.02,51.74,23.23,1.66,0.0
20061020:0806,543.17,717.01,65.72,24.44,1.38,0.0
20061020:0906,578.53,772.01,77.35,25.18,1.38,0.0
20061020:1006,590.19,781.01,76.74,25.54,2.14,0.0
20061020:1106,457.28,595.0,64.76,25.56,2.69,0.0
20061020:1206,486.99,628.01,50.72,24.72,2.69,0.0
20061020:1306,427.86,549.01,36.21,23.87,2.28,0.0
20061020:1406,245.36,334.01,21.54,23.76,1.86,0.0
20061020:1506,27.63,54.0,6.8,23.22,1.24,0.0
20061020:1606,0.0,0.0,0.0,22.54,1.52,0.0
20061020:1706,0.0,0.0,0.0,21.35,1.17,0.0
20061020:1806,0.0,0.0,0.0,21.72,0.9,0.0
20061020:1906,0.0,0.0,0.0,21.79,0.48,0.0
20061020:2006,0.0,0.0,0.0,19.89,1.17,0.0
20061020:2106,0.0,0.0,0.0,19.39,1.59,0.0
20061020:2206,0.0,0.0,0.0,19.7,2.21,0.0
20061020:2306,0.0,0.0,0.0,19.49,2.14,0.0
20061021:0006,0.0,0.0,0.0,19.39,2.07,0.0
20061021:0106,0.0,0.0,0.0,19.61,2.28,0.0
20061021:0206,0.0,0.0,0.0,19.54,2.28,0.0
20061021:0306,0.0,0.0,0.0,19.11,2.55,0.0
20061021:0406,5.57,17.0,7.87,18.99,2.14,0.0
20061021:0506,201.8,267.01,22.58,20.1,1.31,0.0
20061021:0606,131.8,179.0,37.23,21.22,0.62,0.0
20061021:0706,310.54,403.0,51.68,22.89,1.17,0.0
20061021:0806,344.95,450.0,65.6,23.44,1.03,0.0
20061021:0906,713.06,955.02,77.07,24.02,1.72,0.0
20061021:1006,557.5,725.01,76.43,23.82,2.62,0.0
20061021:1106,525.81,676.01,64.59,22.93,2.83,0.0
20061021:1206,496.34,640.01,50.6,23.59,2.14,0.0
20061021:1306,388.04,498.01,36.13,24.0,2.41,0.0
20061021:1406,152.19,208.0,21.48,24.0,1.52,0.0
20061021:1506,32.16,65.0,6.76,23.42,1.31,0.0
20061021:1606,0.0,0.0,0.0,22.59,1.38,0.0
20061021:1706,0.0,0.0,0.0,21.51,1.52,0.0
20061021:1806,0.0,0.0,0.0,20.84,1.1,0.0
20061021:1906,0.0,0.0,0.0,20.09,0.83,0.0
20061021:2006,0.0,0.0,0.0,19.72,0.97,0.0
20061021:2106,0.0,0.0,0.0,19.49,0.83,0.0
20061021:2206,0.0,0.0,0.0,19.31,0.34,0.0
20061021:2306,0.0,0.0,0.0,19.25,0.34,0.0
20061022:0006,0.0,0.0,0.0,19.18,0.28,0.0
20061022:0106,0.0,0.0,0.0,19.24,0.55,0.0
20061022:0206,0.0,0.0,0.0,19.19,0.34,0.0
20061022:0306,0.0,0.0,0.0,19.12,0.28,0.0
20061022:0406,3.84,14.0,7.89,19.03,0.48,0.0
20061022:0506,29.34,51.0,22.59,18.86,1.17,0.0
20061022:0606,55.2,84.0,37.2,19.14,0.9,0.0
20061022:0706,146.13,197.0,51.62,21.61,0.48,0.0
20061022:0806,233.17,306.0,65.47,21.76,0.21,0.0
20061022:0906,669.24,910.02,76.78,21.8,0.28,0.0
20061022:1006,733.15,1007.02,76.13,22.95,0.55,0.0
20061022:1106,634.72,849.02,64.41,23.44,0.9,0.0
20061022:1206,591.86,779.02,50.49,23.94,1.17,0.0
20061022:1306,404.08,525.01,36.04,23.93,1.03,0.0
20061022:1406,186.74,254.01,21.42,23.71,0.9,0.0
20061022:1506,24.54,48.0,6.71,22.73,0.9,0.0
20061022:1606,0.0,0.0,0.0,22.11,1.24,0.0
20061022:1706,0.0,0.0,0.0,21.12,1.1,0.0
20061022:1806,0.0,0.0,0.0,20.48,1.59,0.0
20061022:1906,0.0,0.0,0.0,20.44,1.59,0.0
20061022:2006,0.0,0.0,0.0,20.13,1.59,0.0
20061022:2106,0.0,0.0,0.0,19.7,1.66,0.0
20061022:2206,0.0,0.0,0.0,18.9,1.24,0.0
20061022:2306,0.0,0.0,0.0,18.38,1.38,0.0
20061023:0006,0.0,0.0,0.0,18.34,1.59,0.0
20061023:0106,0.0,0.0,0.0,18.41,1.79,0.0
20061023:0206,0.0,0.0,0.0,18.33,2.07,0.0
20061023:0306,0.0,0.0,0.0,18.2,2.28,0.0
20061023:0406,4.43,15.0,7.9,18.15,2.07,0.0
20061023:0506,31.7,54.0,22.58,18.53,1.79,0.0
20061023:0606,255.48,327.0,37.18,19.69,1.52,0.0
20061023:0706,572.67,730.03,51.56,20.63,2.14,0.0
20061023:0806,612.01,793.02,65.34,22.01,2.21,0.0
20061023:0906,237.35,309.0,76.49,23.08,2.55,0.0
20061023:1006,368.76,474.0,75.82,22.95,2.69,0.0
20061023:1106,110.19,153.0,64.24,23.06,2.83,0.0
20061023:1206,100.39,141.0,50.37,23.01,2.83,0.0
20061023:1306,62.16,94.0,35.96,23.17,2.34,0.0
20061023:1406,47.06,75.0,21.36,23.21,1.52,0.0
20061023:1506,11.04,26.0,6.68,22.59,1.52,0.0
20061023:1606,0.0,0.0,0.0,21.66,2.21,0.0
20061023:1706,0.0,0.0,0.0,20.82,2.14,0.0
20061023:1806,0.0,0.0,0.0,20.34,2.07,0.0
20061023:1906,0.0,0.0,0.0,19.86,1.93,0.0
20061023:2006,0.0,0.0,0.0,19.53,2.14,0.0
20061023:2106,0.0,0.0,0.0,19.23,2.69,0.0
20061023:2206,0.0,0.0,0.0,18.94,2.9,0.0
20061023:2306,0.0,0.0,0.0,18.85,2.83,0.0
20061024:0006,0.0,0.0,0.0,18.58,2.76,0.0
20061024:0106,0.0,0.0,0.0,18.62,2.83,0.0
20061024:0206,0.0,0.0,0.0,18.59,2.9,0.0
20061024:0306,0.0,0.0,0.0,18.51,2.9,0.0
20061024:0406,15.43,32.0,7.92,18.5,2.76,0.0
20061024:0506,76.53,110.0,22.58,19.2,2.41,0.0
20061024:0606,339.29,428.01,37.14,20.16,2.62,0.0
20061024:0706,559.74,713.03,51.49,21.07,2.34,0.0
20061024:0806,717.78,937.03,65.2,21.46,2.14,0.0
20061024:0906,662.06,864.02,76.21,21.2,2.0,0.0
20061024:1006,681.3,889.02,75.52,21.84,2.34,0.0
20061024:1106,550.52,709.01,64.06,21.75,2.21,0.0
20061024:1206,489.0,624.01,50.26,21.85,2.28,0.0
20061024:1306,375.34,480.01,35.88,22.29,1.86,0.0
20061024:1406,206.98,279.01,21.3,22.15,1.38,0.0
20061024:1506,33.82,71.01,6.64,21.74,1.24,0.0
20061024:1606,0.0,0.0,0.0,20.68,1.93,0.0
20061024:1706,0.0,0.0,0.0,19.73,1.93,0.0
20061024:1806,0.0,0.0,0.0,19.13,2.28,0.0
20061024:1906,0.0,0.0,0.0,19.06,2.62,0.0
20061024:2006,0.0,0.0,0.0,18.74,2.76,0.0
20061024:2106,0.0,0.0,0.0,18.44,2.83,0.0
20061024:2206,0.0,0.0,0.0,18.12,2.69,0.0
20061024:2306,0.0,0.0,0.0,17.91,2.69,0.0
20061025:0006,0.0,0.0,0.0,17.74,2.48,0.0
20061025:0106,0.0,0.0,0.0,17.62,2.41,0.0
20061025:0206,0.0,0.0,0.0,17.49,2.41,0.0
20061025:0306,0.0,0.0,0.0,17.4,2.34,0.0
20061025:0406,46.6,88.01,7.93,17.51,1.86,0.0
20061025:0506,220.0,288.02,22.57,18.74,2.0,0.0
20061025:0606,468.84,592.03,37.11,19.44,1.66,0.0
20061025:0706,623.94,803.04,51.42,21.39,1.93,0.0
20061025:0806,679.02,900.03,65.06,22.77,1.45,0.0
20061025:0906,514.78,674.01,75.91,23.9,1.79,0.0
20061025:1006,639.43,855.02,75.22,24.73,1.52,0.0
20061025:1106,363.98,480.0,63.89,25.34,0.9,0.0
20061025:1206,398.92,526.01,50.15,25.36,0.69,0.0
20061025:1306,450.69,592.02,35.81,25.4,0.9,0.0
20061025:1406,14.21,31.0,21.25,24.83,1.66,0.0
20061025:1506,25.61,51.0,6.61,23.77,2.0,0.0
20061025:1606,0.0,0.0,0.0,22.55,2.34,0.0
20061025:1706,0.0,0.0,0.0,21.88,2.0,0.0
20061025:1806,0.0,0.0,0.0,21.3,2.0,0.0
20061025:1906,0.0,0.0,0.0,20.92,1.86,0.0
20061025:2006,0.0,0.0,0.0,20.52,2.14,0.0
20061025:2106,0.0,0.0,0.0,20.35,2.41,0.0
20061025:2206,0.0,0.0,0.0,19.87,2.9,0.0
20061025:2306,0.0,0.0,0.0,19.47,3.24,0.0
20061026:0006,0.0,0.0,0.0,19.22,3.31,0.0
20061026:0106,0.0,0.0,0.0,19.03,3.24,0.0
20061026:0206,0.0,0.0,0.0,18.9,3.1,0.0
20061026:0306,0.0,0.0,0.0,18.87,2.97,0.0
20061026:0406,6.17,18.0,7.94,18.9,2.62,0.0
20061026:0506,114.92,157.0,22.55,19.84,2.62,0.0
20061026:0606,55.67,85.0,37.07,20.96,3.03,0.0
20061026:0706,53.99,83.0,51.34,21.23,3.03,0.0
20061026:0806,112.88,156.0,64.92,22.56,2.62,0.0
20061026:0906,178.51,237.0,75.62,23.38,2.28,0.0
20061026:1006,305.21,396.0,74.92,23.4,1.93,0.0
20061026:1106,54.88,85.0,63.72,23.48,1.93,0.0
20061026:1206,69.19,103.0,50.04,23.6,2.0,0.0
20061026:1306,214.96,283.0,35.73,23.66,1.38,0.0
20061026:1406,111.35,156.0,21.2,23.5,0.97,0.0
20061026:1506,27.64,55.0,6.58,22.92,1.03,0.0
20061026:1606,0.0,0.0,0.0,21.93,1.72,0.0
20061026:1706,0.0,0.0,0.0,21.22,1.38,0.0
20061026:1806,0.0,0.0,0.0,20.41,1.59,0.0
20061026:1906,0.0,0.0,0.0,19.57,1.1,0.0
20061026:2006,0.0,0.0,0.0,19.22,0.83,0.0
20061026:2106,0.0,0.0,0.0,18.82,1.24,0.0
20061026:2206,0.0,0.0,0.0,18.61,1.45,0.0
20061026:2306,0.0,0.0,0.0,18.53,1.52,0.0
20061027:0006,0.0,0.0,0.0,18.43,1.59,0.0
20061027:0106,0.0,0.0,0.0,18.42,1.93,0.0
20061027:0206,0.0,0.0,0.0,18.3,1.93,0.0
20061027:0306,0.0,0.0,0.0,18.3,2.0,0.0
20061027:0406,37.39,67.01,7.94,18.34,2.28,0.0
20061027:0506,249.64,326.03,22.53,18.52,2.69,0.0
20061027:0606,463.61,582.03,37.03,19.37,2.21,0.0
20061027:0706,590.48,767.03,51.26,21.8,1.31,0.0
20061027:0806,642.97,852.03,64.76,23.27,1.38,0.0
20061027:0906,736.53,983.03,75.33,24.09,2.07,0.0
20061027:1006,748.93,1002.03,74.63,24.31,2.07,0.0
20061027:1106,676.99,899.02,63.54,24.68,1.86,0.0
20061027:1206,605.32,791.02,49.93,24.71,1.93,0.0
20061027:1306,431.5,557.02,35.66,24.52,2.0,0.0
20061027:1406,225.13,307.01,21.15,24.15,1.93,0.0
20061027:1506,29.99,61.0,6.55,23.5,1.31,0.0
20061027:1606,0.0,0.0,0.0,22.46,1.03,0.0
20061027:1706,0.0,0.0,0.0,21.03,1.1,0.0
20061027:1806,0.0,0.0,0.0,20.19,1.45,0.0
20061027:1906,0.0,0.0,0.0,19.99,2.48,0.0
20061027:2006,0.0,0.0,0.0,19.95,2.34,0.0
20061027:2106,0.0,0.0,0.0,19.9,1.86,0.0
20061027:2206,0.0,0.0,0.0,19.5,1.72,0.0
20061027:2306,0.0,0.0,0.0,19.0,1.66,0.0
20061028:0006,0.0,0.0,0.0,18.75,1.79,0.0
20061028:0106,0.0,0.0,0.0,18.61,2.14,0.0
20061028:0206,0.0,0.0,0.0,18.65,2.76,0.0
20061028:0306,0.0,0.0,0.0,18.43,3.66,0.0
20061028:0406,0.87,8.0,7.94,18.43,3.31,0.0
20061028:0506,127.82,172.0,22.51,19.28,3.45,0.0
20061028:0606,446.19,560.03,36.98,20.76,3.1,0.0
20061028:0706,616.16,780.04,51.17,21.99,3.59,0.0
20061028:0806,677.58,882.03,64.61,23.19,2.69,0.0
20061028:0906,768.23,1033.03,75.04,24.01,1.86,0.0
20061028:1006,651.61,880.02,74.34,24.28,0.97,0.0
20061028:1106,547.71,736.01,63.37,24.31,0.34,0.0
20061028:1206,470.63,625.01,49.82,24.68,0.28,0.0
20061028:1306,183.22,243.0,35.59,22.64,1.03,0.0
20061028:1406,207.34,280.01,21.11,22.12,1.31,0.0
20061028:1506,32.92,70.01,6.53,21.66,1.03,0.0
20061028:1606,0.0,0.0,0.0,21.15,2.0,0.0
20061028:1706,0.0,0.0,0.0,20.56,2.41,0.0
20061028:1806,0.0,0.0,0.0,20.16,2.76,0.0
