time,power_w
2018-10-01 03:30:00+02:00,6633
2018-10-01 03:45:00+02:00,2510
2018-10-01 04:00:00+02:00,3456
2018-10-01 04:15:00+02:00,4341
2018-10-01 04:30:00+02:00,3269
2018-10-01 04:45:00+02:00,2587
2018-10-01 05:00:00+02:00,3227
2018-10-01 05:15:00+02:00,3128
2018-10-01 05:30:00+02:00,3087
2018-10-01 05:45:00+02:00,3806
2018-10-01 06:00:00+02:00,4457
2018-10-01 06:15:00+02:00,4205
2018-10-01 06:30:00+02:00,3510
2018-10-01 06:45:00+02:00,1591
2018-10-01 07:00:00+02:00,2068
2018-10-01 07:15:00+02:00,1719
2018-10-01 07:30:00+02:00,1634
2018-10-01 07:45:00+02:00,782
2018-10-01 08:00:00+02:00,881
2018-10-01 08:15:00+02:00,2080
2018-10-01 08:30:00+02:00,1614
2018-10-01 08:45:00+02:00,2000
2018-10-01 09:00:00+02:00,749
2018-10-01 09:15:00+02:00,2484
2018-10-01 09:30:00+02:00,1334
2018-10-01 09:45:00+02:00,2325
2018-10-01 10:00:00+02:00,1606
2018-10-01 10:15:00+02:00,2733
2018-10-01 10:30:00+02:00,3705
2018-10-01 10:45:00+02:00,2555
2018-10-01 11:00:00+02:00,1400
2018-10-01 11:15:00+02:00,2427
2018-10-01 11:30:00+02:00,2687
2018-10-01 11:45:00+02:00,1061
2018-10-01 12:00:00+02:00,1090
2018-10-01 12:15:00+02:00,2133
2018-10-01 12:30:00+02:00,1832
2018-10-01 12:45:00+02:00,1861
2018-10-01 13:00:00+02:00,570
2018-10-01 13:15:00+02:00,4127
2018-10-01 13:30:00+02:00,1352
2018-10-01 13:45:00+02:00,2992
2018-10-01 14:00:00+02:00,2375
2018-10-01 14:15:00+02:00,1569
2018-10-01 14:30:00+02:00,1953
2018-10-01 14:45:00+02:00,4299
2018-10-01 15:00:00+02:00,5598
2018-10-01 15:15:00+02:00,4849
2018-10-01 15:30:00+02:00,2400
2018-10-01 15:45:00+02:00,0
2018-10-01 16:00:00+02:00,1551
2018-10-01 16:15:00+02:00,3870
2018-10-01 16:30:00+02:00,416
2018-10-01 16:45:00+02:00,3612
2018-10-01 17:00:00+02:00,4403
2018-10-01 17:15:00+02:00,1526
2018-10-01 17:30:00+02:00,3836
2018-10-01 17:45:00+02:00,1474
2018-10-01 18:00:00+02:00,789
2018-10-01 18:15:00+02:00,2665
2018-10-01 18:30:00+02:00,4363
2018-10-01 18:45:00+02:00,4632
2018-10-01 19:00:00+02:00,1970
2018-10-01 19:15:00+02:00,5335
2018-10-01 19:30:00+02:00,6579
2018-10-01 19:45:00+02:00,6237
2018-10-01 20:00:00+02:00,5115
2018-10-01 20:15:00+02:00,6627
2018-10-01 20:30:00+02:00,7767
2018-10-01 20:45:00+02:00,7913
2018-10-01 21:00:00+02:00,7106
2018-10-01 21:15:00+02:00,9025
2018-10-01 21:30:00+02:00,8124
2018-10-01 21:45:00+02:00,9375
2018-10-01 22:00:00+02:00,7632
2018-10-01 22:15:00+02:00,5638
2018-10-01 22:30:00+02:00,5538
2018-10-01 22:45:00+02:00,5048
2018-10-01 23:00:00+02:00,8028
2018-10-01 23:15:00+02:00,7954
2018-10-01 23:30:00+02:00,7955
2018-10-01 23:45:00+02:00,4609
2018-10-02 00:00:00+02:00,7705
2018-10-02 00:15:00+02:00,4855
2018-10-02 00:30:00+02:00,5204
2018-10-02 00:45:00+02:00,5091
2018-10-02 01:00:00+02:00,4203
2018-10-02 01:15:00+02:00,1387
2018-10-02 01:30:00+02:00,2701
2018-10-02 01:45:00+02:00,2217
2018-10-02 02:00:00+02:00,4318
2018-10-02 02:15:00+02:00,3072
2018-10-02 02:30:00+02:00,4409
2018-10-02 02:45:00+02:00,4464
2018-10-02 03:00:00+02:00,5156
2018-10-02 03:15:00+02:00,3989
2018-10-02 03:30:00+02:00,3523
2018-10-02 03:45:00+02:00,2683
2018-10-02 04:00:00+02:00,4046
2018-10-02 04:15:00+02:00,3103
2018-10-02 04:30:00+02:00,2492
2018-10-02 04:45:00+02:00,3585
2018-10-02 05:00:00+02:00,3006
2018-10-02 05:15:00+02:00,2637
2018-10-02 05:30:00+02:00,2009
2018-10-02 05:45:00+02:00,3362
2018-10-02 06:00:00+02:00,2383
2018-10-02 06:15:00+02:00,2098
2018-10-02 06:30:00+02:00,1410
2018-10-02 06:45:00+02:00,2541
2018-10-02 07:00:00+02:00,1261
2018-10-02 07:15:00+02:00,1455
2018-10-02 07:30:00+02:00,665
2018-10-02 07:45:00+02:00,2700
2018-10-02 08:00:00+02:00,1848
2018-10-02 08:15:00+02:00,931
2018-10-02 08:30:00+02:00,1037
2018-10-02 08:45:00+02:00,2458
2018-10-02 09:00:00+02:00,706
2018-10-02 09:15:00+02:00,1018
2018-10-02 09:30:00+02:00,967
2018-10-02 09:45:00+02:00,1549
2018-10-02 10:00:00+02:00,1539
2018-10-02 10:15:00+02:00,2113
2018-10-02 10:30:00+02:00,1025
2018-10-02 10:45:00+02:00,2355
2018-10-02 11:00:00+02:00,1854
2018-10-02 11:15:00+02:00,3439
2018-10-02 11:30:00+02:00,2163
2018-10-02 11:45:00+02:00,1608
2018-10-02 12:00:00+02:00,2790
2018-10-02 12:15:00+02:00,2507
2018-10-02 12:30:00+02:00,3158
2018-10-02 12:45:00+02:00,3356
2018-10-02 13:00:00+02:00,2265
2018-10-02 13:15:00+02:00,1392
2018-10-02 13:30:00+02:00,906
2018-10-02 13:45:00+02:00,3148
2018-10-02 14:00:00+02:00,0
2018-10-02 14:15:00+02:00,2495
2018-10-02 14:30:00+02:00,1149
2018-10-02 14:45:00+02:00,2359
2018-10-02 15:00:00+02:00,2016
2018-10-02 15:15:00+02:00,2578
2018-10-02 15:30:00+02:00,0
2018-10-02 15:45:00+02:00,3351
2018-10-02 16:00:00+02:00,636
2018-10-02 16:15:00+02:00,2080
2018-10-02 16:30:00+02:00,1492
2018-10-02 16:45:00+02:00,2137
2018-10-02 17:00:00+02:00,3726
2018-10-02 17:15:00+02:00,46
2018-10-02 17:30:00+02:00,2002
2018-10-02 17:45:00+02:00,3627
2018-10-02 18:00:00+02:00,1049
2018-10-02 18:15:00+02:00,4312
2018-10-02 18:30:00+02:00,3055
2018-10-02 18:45:00+02:00,4537
2018-10-02 19:00:00+02:00,1332
2018-10-02 19:15:00+02:00,4823
2018-10-02 19:30:00+02:00,3613
2018-10-02 19:45:00+02:00,5235
2018-10-02 20:00:00+02:00,5917
2018-10-02 20:15:00+02:00,7680
2018-10-02 20:30:00+02:00,6483
2018-10-02 20:45:00+02:00,5686
2018-10-02 21:00:00+02:00,6774
2018-10-02 21:15:00+02:00,6055
2018-10-02 21:30:00+02:00,5911
2018-10-02 21:45:00+02:00,7478
2018-10-02 22:00:00+02:00,2965
2018-10-02 22:15:00+02:00,5651
2018-10-02 22:30:00+02:00,4097
2018-10-02 22:45:00+02:00,7175
2018-10-02 23:00:00+02:00,7378
2018-10-02 23:15:00+02:00,2805
2018-10-02 23:30:00+02:00,4806
2018-10-02 23:45:00+02:00,4873
2018-10-03 00:00:00+02:00,2592
2018-10-03 00:15:00+02:00,3459
2018-10-03 00:30:00+02:00,2806
2018-10-03 00:45:00+02:00,5075
2018-10-03 01:00:00+02:00,9078
2018-10-03 01:15:00+02:00,4149
2018-10-03 01:30:00+02:00,1544
2018-10-03 01:45:00+02:00,5334
2018-10-03 02:00:00+02:00,5041
2018-10-03 02:15:00+02:00,7473
2018-10-03 02:30:00+02:00,3700
2018-10-03 02:45:00+02:00,4006
2018-10-03 03:00:00+02:00,1649
2018-10-03 03:15:00+02:00,5706
2018-10-03 03:30:00+02:00,2951
2018-10-03 03:45:00+02:00,5288
2018-10-03 04:00:00+02:00,8675
2018-10-03 04:15:00+02:00,5031
2018-10-03 04:30:00+02:00,2998
2018-10-03 04:45:00+02:00,7375
2018-10-03 05:00:00+02:00,4840
2018-10-03 05:15:00+02:00,3030
2018-10-03 05:30:00+02:00,3486
2018-10-03 05:45:00+02:00,2973
2018-10-03 06:00:00+02:00,4167
2018-10-03 06:15:00+02:00,7904
2018-10-03 06:30:00+02:00,5502
2018-10-03 06:45:00+02:00,3386
2018-10-03 07:00:00+02:00,5005
2018-10-03 07:15:00+02:00,2991
2018-10-03 07:30:00+02:00,3105
2018-10-03 07:45:00+02:00,2920
2018-10-03 08:00:00+02:00,1841
2018-10-03 08:15:00+02:00,1673
2018-10-03 08:30:00+02:00,3495
2018-10-03 08:45:00+02:00,2197
2018-10-03 09:00:00+02:00,2202
2018-10-03 09:15:00+02:00,705
2018-10-03 09:30:00+02:00,911
2018-10-03 09:45:00+02:00,775
2018-10-03 10:00:00+02:00,3251
2018-10-03 10:15:00+02:00,1907
2018-10-03 10:30:00+02:00,2526
2018-10-03 10:45:00+02:00,18
2018-10-03 11:00:00+02:00,1726
2018-10-03 11:15:00+02:00,3956
2018-10-03 11:30:00+02:00,650
2018-10-03 11:45:00+02:00,2581
2018-10-03 12:00:00+02:00,2422
2018-10-03 12:15:00+02:00,4223
2018-10-03 12:30:00+02:00,6631
2018-10-03 12:45:00+02:00,4417
2018-10-03 13:00:00+02:00,698
2018-10-03 13:15:00+02:00,2721
2018-10-03 13:30:00+02:00,5740
2018-10-03 13:45:00+02:00,3669
2018-10-03 14:00:00+02:00,5656
2018-10-03 14:15:00+02:00,4660
2018-10-03 14:30:00+02:00,5432
2018-10-03 14:45:00+02:00,2269
2018-10-03 15:00:00+02:00,3960
2018-10-03 15:15:00+02:00,1300
2018-10-03 15:30:00+02:00,3902
2018-10-03 15:45:00+02:00,4537
2018-10-03 16:00:00+02:00,3383
2018-10-03 16:15:00+02:00,1790
2018-10-03 16:30:00+02:00,2014
2018-10-03 16:45:00+02:00,220
2018-10-03 17:00:00+02:00,3804
2018-10-03 17:15:00+02:00,1682
2018-10-03 17:30:00+02:00,5626
2018-10-03 17:45:00+02:00,6263
2018-10-03 18:00:00+02:00,2112
2018-10-03 18:15:00+02:00,5301
2018-10-03 18:30:00+02:00,4746
2018-10-03 18:45:00+02:00,4162
2018-10-03 19:00:00+02:00,8447
2018-10-03 19:15:00+02:00,10183
2018-10-03 19:30:00+02:00,8652
2018-10-03 19:45:00+02:00,11412
2018-10-03 20:00:00+02:00,6118
2018-10-03 20:15:00+02:00,7729
2018-10-03 20:30:00+02:00,13273
2018-10-03 20:45:00+02:00,11177
2018-10-03 21:00:00+02:00,11407
2018-10-03 21:15:00+02:00,8718
2018-10-03 21:30:00+02:00,12125
2018-10-03 21:45:00+02:00,12454
2018-10-03 22:00:00+02:00,13258
2018-10-03 22:15:00+02:00,8394
2018-10-03 22:30:00+02:00,5701
2018-10-03 22:45:00+02:00,13741
2018-10-03 23:00:00+02:00,11055
2018-10-03 23:15:00+02:00,4715
2018-10-03 23:30:00+02:00,8591
2018-10-03 23:45:00+02:00,8632
2018-10-04 00:00:00+02:00,5085
2018-10-04 00:15:00+02:00,7214
2018-10-04 00:30:00+02:00,6985
2018-10-04 00:45:00+02:00,6225
2018-10-04 01:00:00+02:00,2679
2018-10-04 01:15:00+02:00,3819
2018-10-04 01:30:00+02:00,3384
2018-10-04 01:45:00+02:00,2854
2018-10-04 02:00:00+02:00,993
2018-10-04 02:15:00+02:00,2118
2018-10-04 02:30:00+02:00,1382
2018-10-04 02:45:00+02:00,2854
2018-10-04 03:00:00+02:00,2541
2018-10-04 03:15:00+02:00,3226
2018-10-04 03:30:00+02:00,2588
2018-10-04 03:45:00+02:00,3898
2018-10-04 04:00:00+02:00,2308
2018-10-04 04:15:00+02:00,1391
2018-10-04 04:30:00+02:00,2749
2018-10-04 04:45:00+02:00,3205
2018-10-04 05:00:00+02:00,2392
2018-10-04 05:15:00+02:00,1799
2018-10-04 05:30:00+02:00,2410
2018-10-04 05:45:00+02:00,1894
2018-10-04 06:00:00+02:00,2871
2018-10-04 06:15:00+02:00,2876
2018-10-04 06:30:00+02:00,2173
2018-10-04 06:45:00+02:00,2726
2018-10-04 07:00:00+02:00,1367
2018-10-04 07:15:00+02:00,1977
2018-10-04 07:30:00+02:00,2044
2018-10-04 07:45:00+02:00,1602
2018-10-04 08:00:00+02:00,1279
2018-10-04 08:15:00+02:00,1952
2018-10-04 08:30:00+02:00,1748
2018-10-04 08:45:00+02:00,0
2018-10-04 09:00:00+02:00,883
2018-10-04 09:15:00+02:00,817
2018-10-04 09:30:00+02:00,1198
2018-10-04 09:45:00+02:00,926
2018-10-04 10:00:00+02:00,2878
2018-10-04 10:15:00+02:00,803
2018-10-04 10:30:00+02:00,1386
2018-10-04 10:45:00+02:00,2644
2018-10-04 11:00:00+02:00,2100
2018-10-04 11:15:00+02:00,1815
2018-10-04 11:30:00+02:00,1793
2018-10-04 11:45:00+02:00,1861
2018-10-04 12:00:00+02:00,2685
2018-10-04 12:15:00+02:00,1215
2018-10-04 12:30:00+02:00,921
2018-10-04 12:45:00+02:00,1672
2018-10-04 13:00:00+02:00,396
2018-10-04 13:15:00+02:00,1606
2018-10-04 13:30:00+02:00,2426
2018-10-04 13:45:00+02:00,0
2018-10-04 14:00:00+02:00,862
2018-10-04 14:15:00+02:00,1808
2018-10-04 14:30:00+02:00,2208
2018-10-04 14:45:00+02:00,2757
2018-10-04 15:00:00+02:00,268
2018-10-04 15:15:00+02:00,1607
2018-10-04 15:30:00+02:00,2623
2018-10-04 15:45:00+02:00,1277
2018-10-04 16:00:00+02:00,1995
2018-10-04 16:15:00+02:00,2291
2018-10-04 16:30:00+02:00,2735
2018-10-04 16:45:00+02:00,1523
2018-10-04 17:00:00+02:00,697
2018-10-04 17:15:00+02:00,2584
2018-10-04 17:30:00+02:00,2951
2018-10-04 17:45:00+02:00,1379
2018-10-04 18:00:00+02:00,448
2018-10-04 18:15:00+02:00,2721
2018-10-04 18:30:00+02:00,3990
2018-10-04 18:45:00+02:00,1125
2018-10-04 19:00:00+02:00,691
2018-10-04 19:15:00+02:00,6596
2018-10-04 19:30:00+02:00,3303
2018-10-04 19:45:00+02:00,4562
2018-10-04 20:00:00+02:00,3677
2018-10-04 20:15:00+02:00,5075
2018-10-04 20:30:00+02:00,5453
2018-10-04 20:45:00+02:00,6131
2018-10-04 21:00:00+02:00,4930
2018-10-04 21:15:00+02:00,7216
2018-10-04 21:30:00+02:00,5855
2018-10-04 21:45:00+02:00,4015
2018-10-04 22:00:00+02:00,5836
2018-10-04 22:15:00+02:00,3425
2018-10-04 22:30:00+02:00,6443
2018-10-04 22:45:00+02:00,3017
2018-10-04 23:00:00+02:00,7142
2018-10-04 23:15:00+02:00,3094
2018-10-04 23:30:00+02:00,1991
2018-10-04 23:45:00+02:00,3190
2018-10-05 00:00:00+02:00,4171
2018-10-05 00:15:00+02:00,3575
2018-10-05 00:30:00+02:00,2802
2018-10-05 00:45:00+02:00,3960
2018-10-05 01:00:00+02:00,1702
2018-10-05 01:15:00+02:00,1107
2018-10-05 01:30:00+02:00,182
2018-10-05 01:45:00+02:00,668
2018-10-05 02:00:00+02:00,751
2018-10-05 02:15:00+02:00,1106
2018-10-05 02:30:00+02:00,1972
2018-10-05 02:45:00+02:00,1961
2018-10-05 03:00:00+02:00,411
2018-10-05 03:15:00+02:00,1279
2018-10-05 03:30:00+02:00,1495
2018-10-05 03:45:00+02:00,435
2018-10-05 04:00:00+02:00,805
2018-10-05 04:15:00+02:00,743
2018-10-05 04:30:00+02:00,1103
2018-10-05 04:45:00+02:00,951
2018-10-05 05:00:00+02:00,1240
2018-10-05 05:15:00+02:00,775
2018-10-05 05:30:00+02:00,578
2018-10-05 05:45:00+02:00,2142
2018-10-05 06:00:00+02:00,471
2018-10-05 06:15:00+02:00,249
2018-10-05 06:30:00+02:00,1224
2018-10-05 06:45:00+02:00,743
2018-10-05 07:00:00+02:00,1260
2018-10-05 07:15:00+02:00,1313
2018-10-05 07:30:00+02:00,888
2018-10-05 07:45:00+02:00,705
2018-10-05 08:00:00+02:00,1120
2018-10-05 08:15:00+02:00,339
2018-10-05 08:30:00+02:00,305
2018-10-05 08:45:00+02:00,349
2018-10-05 09:00:00+02:00,933
2018-10-05 09:15:00+02:00,666
2018-10-05 09:30:00+02:00,1260
2018-10-05 09:45:00+02:00,385
2018-10-05 10:00:00+02:00,1243
2018-10-05 10:15:00+02:00,600
2018-10-05 10:30:00+02:00,591
2018-10-05 10:45:00+02:00,1369
2018-10-05 11:00:00+02:00,0
2018-10-05 11:15:00+02:00,1438
2018-10-05 11:30:00+02:00,1091
2018-10-05 11:45:00+02:00,1467
2018-10-05 12:00:00+02:00,1543
2018-10-05 12:15:00+02:00,922
2018-10-05 12:30:00+02:00,462
2018-10-05 12:45:00+02:00,1154
2018-10-05 13:00:00+02:00,1222
2018-10-05 13:15:00+02:00,1121
2018-10-05 13:30:00+02:00,1554
2018-10-05 13:45:00+02:00,1562
2018-10-05 14:00:00+02:00,312
2018-10-05 14:15:00+02:00,863
2018-10-05 14:30:00+02:00,548
2018-10-05 14:45:00+02:00,1112
2018-10-05 15:00:00+02:00,1275
2018-10-05 15:15:00+02:00,580
2018-10-05 15:30:00+02:00,0
2018-10-05 15:45:00+02:00,1738
2018-10-05 16:00:00+02:00,954
2018-10-05 16:15:00+02:00,880
2018-10-05 16:30:00+02:00,846
2018-10-05 16:45:00+02:00,31
2018-10-05 17:00:00+02:00,959
2018-10-05 17:15:00+02:00,1390
2018-10-05 17:30:00+02:00,511
2018-10-05 17:45:00+02:00,970
2018-10-05 18:00:00+02:00,1423
2018-10-05 18:15:00+02:00,829
2018-10-05 18:30:00+02:00,1213
2018-10-05 18:45:00+02:00,672
2018-10-05 19:00:00+02:00,2143
2018-10-05 19:15:00+02:00,2441
2018-10-05 19:30:00+02:00,2278
2018-10-05 19:45:00+02:00,2028
2018-10-05 20:00:00+02:00,3446
2018-10-05 20:15:00+02:00,3097
2018-10-05 20:30:00+02:00,3777
2018-10-05 20:45:00+02:00,2166
2018-10-05 21:00:00+02:00,2033
2018-10-05 21:15:00+02:00,2348
2018-10-05 21:30:00+02:00,1896
2018-10-05 21:45:00+02:00,4349
2018-10-05 22:00:00+02:00,3439
2018-10-05 22:15:00+02:00,1342
2018-10-05 22:30:00+02:00,1699
2018-10-05 22:45:00+02:00,2362
2018-10-05 23:00:00+02:00,2988
2018-10-05 23:15:00+02:00,1851
2018-10-05 23:30:00+02:00,2000
2018-10-05 23:45:00+02:00,2055
2018-10-06 00:00:00+02:00,2596
2018-10-06 00:15:00+02:00,2868
2018-10-06 00:30:00+02:00,2398
2018-10-06 00:45:00+02:00,2136
2018-10-06 01:00:00+02:00,0
2018-10-06 01:15:00+02:00,4837
2018-10-06 01:30:00+02:00,3821
2018-10-06 01:45:00+02:00,6346
2018-10-06 02:00:00+02:00,2807
2018-10-06 02:15:00+02:00,5885
2018-10-06 02:30:00+02:00,3396
2018-10-06 02:45:00+02:00,5831
2018-10-06 03:00:00+02:00,2347
2018-10-06 03:15:00+02:00,4845
2018-10-06 03:30:00+02:00,3497
2018-10-06 03:45:00+02:00,2368
2018-10-06 04:00:00+02:00,4879
2018-10-06 04:15:00+02:00,5689
2018-10-06 04:30:00+02:00,5067
2018-10-06 04:45:00+02:00,1781
2018-10-06 05:00:00+02:00,5345
2018-10-06 05:15:00+02:00,1763
2018-10-06 05:30:00+02:00,7442
2018-10-06 05:45:00+02:00,2305
2018-10-06 06:00:00+02:00,2685
2018-10-06 06:15:00+02:00,3223
2018-10-06 06:30:00+02:00,3914
2018-10-06 06:45:00+02:00,4689
2018-10-06 07:00:00+02:00,4579
2018-10-06 07:15:00+02:00,2394
2018-10-06 07:30:00+02:00,4094
2018-10-06 07:45:00+02:00,1996
2018-10-06 08:00:00+02:00,2532
2018-10-06 08:15:00+02:00,4119
2018-10-06 08:30:00+02:00,4870
2018-10-06 08:45:00+02:00,227
2018-10-06 09:00:00+02:00,3330
2018-10-06 09:15:00+02:00,3012
2018-10-06 09:30:00+02:00,2536
2018-10-06 09:45:00+02:00,4928
2018-10-06 10:00:00+02:00,2566
2018-10-06 10:15:00+02:00,1723
2018-10-06 10:30:00+02:00,2220
2018-10-06 10:45:00+02:00,3117
2018-10-06 11:00:00+02:00,132
2018-10-06 11:15:00+02:00,2620
2018-10-06 11:30:00+02:00,2439
2018-10-06 11:45:00+02:00,3248
2018-10-06 12:00:00+02:00,3219
2018-10-06 12:15:00+02:00,3449
2018-10-06 12:30:00+02:00,2544
2018-10-06 12:45:00+02:00,2420
2018-10-06 13:00:00+02:00,4162
2018-10-06 13:15:00+02:00,0
2018-10-06 13:30:00+02:00,2813
2018-10-06 13:45:00+02:00,7391
2018-10-06 14:00:00+02:00,1025
2018-10-06 14:15:00+02:00,1774
2018-10-06 14:30:00+02:00,1610
2018-10-06 14:45:00+02:00,4655
2018-10-06 15:00:00+02:00,1086
2018-10-06 15:15:00+02:00,3410
2018-10-06 15:30:00+02:00,5282
2018-10-06 15:45:00+02:00,6264
2018-10-06 16:00:00+02:00,5047
2018-10-06 16:15:00+02:00,3819
2018-10-06 16:30:00+02:00,2484
2018-10-06 16:45:00+02:00,4221
2018-10-06 17:00:00+02:00,3801
2018-10-06 17:15:00+02:00,4552
2018-10-06 17:30:00+02:00,3685
2018-10-06 17:45:00+02:00,5896
2018-10-06 18:00:00+02:00,4559
2018-10-06 18:15:00+02:00,4504
2018-10-06 18:30:00+02:00,6009
2018-10-06 18:45:00+02:00,5956
2018-10-06 19:00:00+02:00,4789
2018-10-06 19:15:00+02:00,12343
2018-10-06 19:30:00+02:00,6230
2018-10-06 19:45:00+02:00,9840
2018-10-06 20:00:00+02:00,8317
2018-10-06 20:15:00+02:00,12118
2018-10-06 20:30:00+02:00,12436
2018-10-06 20:45:00+02:00,11248
2018-10-06 21:00:00+02:00,13937
2018-10-06 21:15:00+02:00,10107
2018-10-06 21:30:00+02:00,10535
2018-10-06 21:45:00+02:00,5805
2018-10-06 22:00:00+02:00,8664
2018-10-06 22:15:00+02:00,9202
2018-10-06 22:30:00+02:00,2802
2018-10-06 22:45:00+02:00,5408
2018-10-06 23:00:00+02:00,9955
2018-10-06 23:15:00+02:00,6956
2018-10-06 23:30:00+02:00,8269
2018-10-06 23:45:00+02:00,6958
2018-10-07 00:00:00+02:00,6549
2018-10-07 00:15:00+02:00,2357
2018-10-07 00:30:00+02:00,6844
2018-10-07 00:45:00+02:00,5254
2018-10-07 01:00:00+02:00,3846
2018-10-07 01:15:00+02:00,8626
2018-10-07 01:30:00+02:00,8003
2018-10-07 01:45:00+02:00,10173
2018-10-07 02:00:00+02:00,10122
2018-10-07 02:15:00+02:00,4900
2018-10-07 02:30:00+02:00,3417
2018-10-07 02:45:00+02:00,9256
2018-10-07 03:00:00+02:00,3984
2018-10-07 03:15:00+02:00,9516
2018-10-07 03:30:00+02:00,4597
2018-10-07 03:45:00+02:00,6632
2018-10-07 04:00:00+02:00,6228
2018-10-07 04:15:00+02:00,1796
2018-10-07 04:30:00+02:00,8286
2018-10-07 04:45:00+02:00,4193
2018-10-07 05:00:00+02:00,3212
2018-10-07 05:15:00+02:00,4810
2018-10-07 05:30:00+02:00,7628
2018-10-07 05:45:00+02:00,3794
2018-10-07 06:00:00+02:00,3946
2018-10-07 06:15:00+02:00,1024
2018-10-07 06:30:00+02:00,4260
2018-10-07 06:45:00+02:00,4936
2018-10-07 07:00:00+02:00,6761
2018-10-07 07:15:00+02:00,4381
2018-10-07 07:30:00+02:00,4412
2018-10-07 07:45:00+02:00,4278
2018-10-07 08:00:00+02:00,4075
2018-10-07 08:15:00+02:00,2765
2018-10-07 08:30:00+02:00,3225
2018-10-07 08:45:00+02:00,3857
2018-10-07 09:00:00+02:00,3594
2018-10-07 09:15:00+02:00,3504
2018-10-07 09:30:00+02:00,1363
2018-10-07 09:45:00+02:00,2856
2018-10-07 10:00:00+02:00,3209
2018-10-07 10:15:00+02:00,770
2018-10-07 10:30:00+02:00,3357
2018-10-07 10:45:00+02:00,2122
2018-10-07 11:00:00+02:00,1840
2018-10-07 11:15:00+02:00,2254
2018-10-07 11:30:00+02:00,3441
2018-10-07 11:45:00+02:00,3711
2018-10-07 12:00:00+02:00,4771
2018-10-07 12:15:00+02:00,9187
2018-10-07 12:30:00+02:00,334
2018-10-07 12:45:00+02:00,3657
2018-10-07 13:00:00+02:00,431
2018-10-07 13:15:00+02:00,0
2018-10-07 13:30:00+02:00,2686
2018-10-07 13:45:00+02:00,1986
2018-10-07 14:00:00+02:00,5501
2018-10-07 14:15:00+02:00,4835
2018-10-07 14:30:00+02:00,3572
2018-10-07 14:45:00+02:00,6040
2018-10-07 15:00:00+02:00,1317
2018-10-07 15:15:00+02:00,6193
2018-10-07 15:30:00+02:00,3574
2018-10-07 15:45:00+02:00,2104
2018-10-07 16:00:00+02:00,6672
2018-10-07 16:15:00+02:00,6827
2018-10-07 16:30:00+02:00,5542
2018-10-07 16:45:00+02:00,6492
2018-10-07 17:00:00+02:00,5008
2018-10-07 17:15:00+02:00,4913
2018-10-07 17:30:00+02:00,6102
2018-10-07 17:45:00+02:00,2223
2018-10-07 18:00:00+02:00,4578
2018-10-07 18:15:00+02:00,7005
2018-10-07 18:30:00+02:00,3990
2018-10-07 18:45:00+02:00,3497
2018-10-07 19:00:00+02:00,5151
2018-10-07 19:15:00+02:00,9619
2018-10-07 19:30:00+02:00,12820
2018-10-07 19:45:00+02:00,7840
2018-10-07 20:00:00+02:00,8447
2018-10-07 20:15:00+02:00,13552
2018-10-07 20:30:00+02:00,11490
2018-10-07 20:45:00+02:00,11287
2018-10-07 21:00:00+02:00,19965
2018-10-07 21:15:00+02:00,13031
2018-10-07 21:30:00+02:00,13275
2018-10-07 21:45:00+02:00,14769
2018-10-07 22:00:00+02:00,11221
2018-10-07 22:15:00+02:00,11277
2018-10-07 22:30:00+02:00,12211
2018-10-07 22:45:00+02:00,10801
2018-10-07 23:00:00+02:00,10449
2018-10-07 23:15:00+02:00,6662
2018-10-07 23:30:00+02:00,10540
2018-10-07 23:45:00+02:00,5030
2018-10-08 00:00:00+02:00,9822
2018-10-08 00:15:00+02:00,7523
2018-10-08 00:30:00+02:00,8091
2018-10-08 00:45:00+02:00,5081
2018-10-08 01:00:00+02:00,1456
2018-10-08 01:15:00+02:00,588
2018-10-08 01:30:00+02:00,1009
2018-10-08 01:45:00+02:00,985
2018-10-08 02:00:00+02:00,980
2018-10-08 02:15:00+02:00,399
2018-10-08 02:30:00+02:00,627
2018-10-08 02:45:00+02:00,736
2018-10-08 03:00:00+02:00,1050
2018-10-08 03:15:00+02:00,428
2018-10-08 03:30:00+02:00,1057
2018-10-08 03:45:00+02:00,1122
2018-10-08 04:00:00+02:00,713
2018-10-08 04:15:00+02:00,715
2018-10-08 04:30:00+02:00,496
2018-10-08 04:45:00+02:00,510
2018-10-08 05:00:00+02:00,729
2018-10-08 05:15:00+02:00,591
2018-10-08 05:30:00+02:00,300
2018-10-08 05:45:00+02:00,546
2018-10-08 06:00:00+02:00,532
2018-10-08 06:15:00+02:00,501
2018-10-08 06:30:00+02:00,637
2018-10-08 06:45:00+02:00,784
2018-10-08 07:00:00+02:00,615
2018-10-08 07:15:00+02:00,466
2018-10-08 07:30:00+02:00,497
2018-10-08 07:45:00+02:00,579
2018-10-08 08:00:00+02:00,383
2018-10-08 08:15:00+02:00,322
2018-10-08 08:30:00+02:00,55
2018-10-08 08:45:00+02:00,491
2018-10-08 09:00:00+02:00,226
2018-10-08 09:15:00+02:00,239
2018-10-08 09:30:00+02:00,356
2018-10-08 09:45:00+02:00,204
2018-10-08 10:00:00+02:00,299
2018-10-08 10:15:00+02:00,488
2018-10-08 10:30:00+02:00,350
2018-10-08 10:45:00+02:00,666
2018-10-08 11:00:00+02:00,145
2018-10-08 11:15:00+02:00,307
2018-10-08 11:30:00+02:00,632
