profile,period,day,time,power
S25,Jul,Saturday,11:45,28.848
S25,Jul,Saturday,12:00,29.028
S25,Jul,Saturday,12:15,27.292
S25,Jul,Saturday,12:30,19.38
S25,Jul,Saturday,12:45,20.104
S25,Jul,Saturday,13:00,23.68
S25,Jul,Saturday,13:15,15.972
S25,Jul,Saturday,13:30,16.24
S25,Jul,Saturday,13:45,14.612
S25,Jul,Saturday,14:00,16.104
S25,Jul,Saturday,14:15,17.3
S25,Jul,Saturday,14:30,12.856
S25,Jul,Saturday,14:45,14.704
S25,Jul,Saturday,15:00,13.012
S25,Jul,Saturday,15:15,12.228
S25,Jul,Saturday,15:30,12.356
S25,Jul,Saturday,15:45,13.128
S25,Jul,Saturday,16:00,15.032
S25,Jul,Saturday,16:15,14.028
S25,Jul,Saturday,16:30,13.932
S25,Jul,Saturday,16:45,13.672
S25,Jul,Saturday,17:00,17.72
S25,Jul,Saturday,17:15,19.78
S25,Jul,Saturday,17:30,16.968
S25,Jul,Saturday,17:45,23.78
S25,Jul,Saturday,18:00,25.208
S25,Jul,Saturday,18:15,23.984
S25,Jul,Saturday,18:30,20.692
S25,Jul,Saturday,18:45,23.996
S25,Jul,Saturday,19:00,26.18
S25,Jul,Saturday,19:15,29.448
S25,Jul,Saturday,19:30,30.46
S25,Jul,Saturday,19:45,33.592
S25,Jul,Saturday,20:00,40.288
S25,Jul,Saturday,20:15,32.08
S25,Jul,Saturday,20:30,33.388
S25,Jul,Saturday,20:45,34.544
S25,Jul,Saturday,21:00,34.128
S25,Jul,Saturday,21:15,35.12
S25,Jul,Saturday,21:30,31.312
S25,Jul,Saturday,21:45,32.684
S25,Jul,Saturday,22:00,31.86
S25,Jul,Saturday,22:15,30.16
S25,Jul,Saturday,22:30,30.736
S25,Jul,Saturday,22:45,28.716
S25,Jul,Saturday,23:00,26.0
S25,Jul,Saturday,23:15,24.508
S25,Jul,Saturday,23:30,23.524
S25,Jul,Saturday,23:45,27.648
S25,Jul,Sunday,00:00,26.56
S25,Jul,Sunday,00:15,26.564
S25,Jul,Sunday,00:30,25.524
S25,Jul,Sunday,00:45,24.856
S25,Jul,Sunday,01:00,25.492
S25,Jul,Sunday,01:15,26.028
S25,Jul,Sunday,01:30,25.264
S25,Jul,Sunday,01:45,25.884
S25,Jul,Sunday,02:00,26.152
S25,Jul,Sunday,02:15,27.068
S25,Jul,Sunday,02:30,29.42
S25,Jul,Sunday,02:45,28.58
S25,Jul,Sunday,03:00,29.804
S25,Jul,Sunday,03:15,35.092
S25,Jul,Sunday,03:30,31.164
S25,Jul,Sunday,03:45,33.192
S25,Jul,Sunday,04:00,33.792
S25,Jul,Sunday,04:15,33.424
S25,Jul,Sunday,04:30,34.98
S25,Jul,Sunday,04:45,40.692
S25,Jul,Sunday,05:00,42.44
S25,Jul,Sunday,05:15,43.552
S25,Jul,Sunday,05:30,43.824
S25,Jul,Sunday,05:45,42.28
S25,Jul,Sunday,06:00,41.072
S25,Jul,Sunday,06:15,37.848
S25,Jul,Sunday,06:30,39.008
S25,Jul,Sunday,06:45,35.564
S25,Jul,Sunday,07:00,28.88
S25,Jul,Sunday,07:15,28.492
S25,Jul,Sunday,07:30,23.228
S25,Jul,Sunday,07:45,29.616
S25,Jul,Sunday,08:00,26.78
S25,Jul,Sunday,08:15,27.348
S25,Jul,Sunday,08:30,23.42
S25,Jul,Sunday,08:45,20.056
S25,Jul,Sunday,09:00,21.608
S25,Jul,Sunday,09:15,20.368
S25,Jul,Sunday,09:30,20.612
S25,Jul,Sunday,09:45,19.104
S25,Jul,Sunday,10:00,17.764
S25,Jul,Sunday,10:15,22.66
S25,Jul,Sunday,10:30,17.652
S25,Jul,Sunday,10:45,18.136
S25,Jul,Sunday,11:00,18.32
S25,Jul,Sunday,11:15,23.916
S25,Jul,Sunday,11:30,20.268
S25,Jul,Sunday,11:45,18.816
S25,Jul,Sunday,12:00,18.936
S25,Jul,Sunday,12:15,25.784
S25,Jul,Sunday,12:30,20.508
S25,Jul,Sunday,12:45,16.228
S25,Jul,Sunday,13:00,15.58
S25,Jul,Sunday,13:15,12.352
S25,Jul,Sunday,13:30,13.252
S25,Jul,Sunday,13:45,18.056
S25,Jul,Sunday,14:00,13.272
S25,Jul,Sunday,14:15,20.82
S25,Jul,Sunday,14:30,19.112
S25,Jul,Sunday,14:45,16.904
S25,Jul,Sunday,15:00,14.564
S25,Jul,Sunday,15:15,12.54
S25,Jul,Sunday,15:30,15.132
S25,Jul,Sunday,15:45,13.12
S25,Jul,Sunday,16:00,15.068
S25,Jul,Sunday,16:15,13.348
S25,Jul,Sunday,16:30,13.128
S25,Jul,Sunday,16:45,13.076
S25,Jul,Sunday,17:00,17.308
S25,Jul,Sunday,17:15,18.04
S25,Jul,Sunday,17:30,17.164
S25,Jul,Sunday,17:45,16.264
S25,Jul,Sunday,18:00,16.476
S25,Jul,Sunday,18:15,17.416
S25,Jul,Sunday,18:30,16.188
S25,Jul,Sunday,18:45,18.128
S25,Jul,Sunday,19:00,18.488
S25,Jul,Sunday,19:15,16.608
S25,Jul,Sunday,19:30,21.884
S25,Jul,Sunday,19:45,22.468
S25,Jul,Sunday,20:00,23.508
S25,Jul,Sunday,20:15,25.472
S25,Jul,Sunday,20:30,31.324
S25,Jul,Sunday,20:45,24.852
S25,Jul,Sunday,21:00,22.284
S25,Jul,Sunday,21:15,24.184
S25,Jul,Sunday,21:30,25.08
S25,Jul,Sunday,21:45,27.676
S25,Jul,Sunday,22:00,24.1
S25,Jul,Sunday,22:15,23.3
S25,Jul,Sunday,22:30,21.816
S25,Jul,Sunday,22:45,20.176
S25,Jul,Sunday,23:00,19.288
S25,Jul,Sunday,23:15,19.772
S25,Jul,Sunday,23:30,19.188
S25,Jul,Sunday,23:45,19.54
S25,Aug,Workday,00:00,30.804
S25,Aug,Workday,00:15,29.64
S25,Aug,Workday,00:30,29.852
S25,Aug,Workday,00:45,31.372
S25,Aug,Workday,01:00,30.656
S25,Aug,Workday,01:15,30.908
S25,Aug,Workday,01:30,30.764
S25,Aug,Workday,01:45,30.932
S25,Aug,Workday,02:00,30.636
S25,Aug,Workday,02:15,30.86
S25,Aug,Workday,02:30,31.728
S25,Aug,Workday,02:45,32.812
S25,Aug,Workday,03:00,33.552
S25,Aug,Workday,03:15,34.124
S25,Aug,Workday,03:30,35.456
S25,Aug,Workday,03:45,36.324
S25,Aug,Workday,04:00,37.784
S25,Aug,Workday,04:15,39.964
S25,Aug,Workday,04:30,42.24
S25,Aug,Workday,04:45,45.16
S25,Aug,Workday,05:00,50.644
S25,Aug,Workday,05:15,57.676
S25,Aug,Workday,05:30,60.688
S25,Aug,Workday,05:45,67.36
S25,Aug,Workday,06:00,70.5
S25,Aug,Workday,06:15,70.752
S25,Aug,Workday,06:30,71.684
S25,Aug,Workday,06:45,72.86
S25,Aug,Workday,07:00,68.612
S25,Aug,Workday,07:15,65.16
S25,Aug,Workday,07:30,60.22
S25,Aug,Workday,07:45,56.484
S25,Aug,Workday,08:00,48.24
S25,Aug,Workday,08:15,42.456
S25,Aug,Workday,08:30,41.756
S25,Aug,Workday,08:45,38.28
S25,Aug,Workday,09:00,32.544
S25,Aug,Workday,09:15,30.936
S25,Aug,Workday,09:30,27.112
S25,Aug,Workday,09:45,25.412
S25,Aug,Workday,10:00,24.248
S25,Aug,Workday,10:15,23.092
S25,Aug,Workday,10:30,21.112
S25,Aug,Workday,10:45,21.668
S25,Aug,Workday,11:00,21.484
S25,Aug,Workday,11:15,19.84
S25,Aug,Workday,11:30,17.86
S25,Aug,Workday,11:45,15.796
S25,Aug,Workday,12:00,17.516
S25,Aug,Workday,12:15,16.508
S25,Aug,Workday,12:30,15.716
S25,Aug,Workday,12:45,15.284
S25,Aug,Workday,13:00,13.704
S25,Aug,Workday,13:15,11.148
S25,Aug,Workday,13:30,10.164
S25,Aug,Workday,13:45,10.516
S25,Aug,Workday,14:00,10.656
S25,Aug,Workday,14:15,11.116
S25,Aug,Workday,14:30,10.492
S25,Aug,Workday,14:45,9.636
S25,Aug,Workday,15:00,9.616
S25,Aug,Workday,15:15,9.436
S25,Aug,Workday,15:30,8.896
S25,Aug,Workday,15:45,9.748
S25,Aug,Workday,16:00,11.272
S25,Aug,Workday,16:15,10.984
S25,Aug,Workday,16:30,12.172
S25,Aug,Workday,16:45,12.924
S25,Aug,Workday,17:00,16.188
S25,Aug,Workday,17:15,16.888
S25,Aug,Workday,17:30,19.688
S25,Aug,Workday,17:45,20.908
S25,Aug,Workday,18:00,23.588
S25,Aug,Workday,18:15,24.616
S25,Aug,Workday,18:30,24.484
S25,Aug,Workday,18:45,26.112
S25,Aug,Workday,19:00,29.04
S25,Aug,Workday,19:15,29.344
S25,Aug,Workday,19:30,31.052
S25,Aug,Workday,19:45,31.056
S25,Aug,Workday,20:00,31.932
S25,Aug,Workday,20:15,30.644
S25,Aug,Workday,20:30,30.736
S25,Aug,Workday,20:45,31.228
S25,Aug,Workday,21:00,31.488
S25,Aug,Workday,21:15,31.632
S25,Aug,Workday,21:30,30.26
S25,Aug,Workday,21:45,30.416
S25,Aug,Workday,22:00,29.964
S25,Aug,Workday,22:15,29.52
S25,Aug,Workday,22:30,29.396
S25,Aug,Workday,22:45,29.612
S25,Aug,Workday,23:00,30.252
S25,Aug,Workday,23:15,29.984
S25,Aug,Workday,23:30,29.184
S25,Aug,Workday,23:45,29.94
S25,Aug,Saturday,00:00,34.04
S25,Aug,Saturday,00:15,32.456
S25,Aug,Saturday,00:30,36.096
S25,Aug,Saturday,00:45,35.364
S25,Aug,Saturday,01:00,35.584
S25,Aug,Saturday,01:15,37.396
S25,Aug,Saturday,01:30,34.492
S25,Aug,Saturday,01:45,34.708
S25,Aug,Saturday,02:00,37.072
S25,Aug,Saturday,02:15,37.148
S25,Aug,Saturday,02:30,35.3
S25,Aug,Saturday,02:45,34.572
S25,Aug,Saturday,03:00,34.048
S25,Aug,Saturday,03:15,34.448
S25,Aug,Saturday,03:30,37.584
S25,Aug,Saturday,03:45,40.112
S25,Aug,Saturday,04:00,41.6
S25,Aug,Saturday,04:15,44.168
S25,Aug,Saturday,04:30,45.652
S25,Aug,Saturday,04:45,46.26
S25,Aug,Saturday,05:00,50.992
S25,Aug,Saturday,05:15,51.908
S25,Aug,Saturday,05:30,53.004
S25,Aug,Saturday,05:45,57.956
S25,Aug,Saturday,06:00,64.224
S25,Aug,Saturday,06:15,70.032
S25,Aug,Saturday,06:30,64.132
S25,Aug,Saturday,06:45,61.648
S25,Aug,Saturday,07:00,62.44
S25,Aug,Saturday,07:15,64.268
S25,Aug,Saturday,07:30,57.42
S25,Aug,Saturday,07:45,59.232
S25,Aug,Saturday,08:00,58.664
S25,Aug,Saturday,08:15,59.268
S25,Aug,Saturday,08:30,55.712
S25,Aug,Saturday,08:45,46.36
S25,Aug,Saturday,09:00,46.136
S25,Aug,Saturday,09:15,45.896
S25,Aug,Saturday,09:30,44.7
S25,Aug,Saturday,09:45,37.384
S25,Aug,Saturday,10:00,28.22
S25,Aug,Saturday,10:15,30.488
S25,Aug,Saturday,10:30,24.036
S25,Aug,Saturday,10:45,29.692
S25,Aug,Saturday,11:00,28.42
S25,Aug,Saturday,11:15,26.316
S25,Aug,Saturday,11:30,25.972
S25,Aug,Saturday,11:45,24.14
S25,Aug,Saturday,12:00,19.812
S25,Aug,Saturday,12:15,25.136
S25,Aug,Saturday,12:30,20.556
S25,Aug,Saturday,12:45,18.424
S25,Aug,Saturday,13:00,20.308
S25,Aug,Saturday,13:15,13.212
S25,Aug,Saturday,13:30,10.184
S25,Aug,Saturday,13:45,10.072
S25,Aug,Saturday,14:00,11.232
S25,Aug,Saturday,14:15,8.24
S25,Aug,Saturday,14:30,7.692
S25,Aug,Saturday,14:45,9.976
S25,Aug,Saturday,15:00,9.544
S25,Aug,Saturday,15:15,9.404
S25,Aug,Saturday,15:30,12.432
S25,Aug,Saturday,15:45,10.82
S25,Aug,Saturday,16:00,14.684
S25,Aug,Saturday,16:15,17.58
S25,Aug,Saturday,16:30,15.96
S25,Aug,Saturday,16:45,22.056
S25,Aug,Saturday,17:00,18.032
S25,Aug,Saturday,17:15,17.832
S25,Aug,Saturday,17:30,21.452
S25,Aug,Saturday,17:45,20.708
S25,Aug,Saturday,18:00,24.668
S25,Aug,Saturday,18:15,26.92
S25,Aug,Saturday,18:30,27.04
S25,Aug,Saturday,18:45,24.964
S25,Aug,Saturday,19:00,30.04
S25,Aug,Saturday,19:15,18.76
S25,Aug,Saturday,19:30,23.644
S25,Aug,Saturday,19:45,30.36
S25,Aug,Saturday,20:00,30.488
S25,Aug,Saturday,20:15,26.888
S25,Aug,Saturday,20:30,28.432
S25,Aug,Saturday,20:45,29.396
S25,Aug,Saturday,21:00,31.164
S25,Aug,Saturday,21:15,30.976
S25,Aug,Saturday,21:30,28.888
S25,Aug,Saturday,21:45,26.568
S25,Aug,Saturday,22:00,28.58
S25,Aug,Saturday,22:15,33.472
S25,Aug,Saturday,22:30,37.144
S25,Aug,Saturday,22:45,38.652
S25,Aug,Saturday,23:00,36.54
S25,Aug,Saturday,23:15,36.44
S25,Aug,Saturday,23:30,31.408
S25,Aug,Saturday,23:45,33.1
S25,Aug,Sunday,00:00,33.76
S25,Aug,Sunday,00:15,31.052
S25,Aug,Sunday,00:30,30.964
S25,Aug,Sunday,00:45,31.712
S25,Aug,Sunday,01:00,31.816
S25,Aug,Sunday,01:15,32.26
S25,Aug,Sunday,01:30,33.64
S25,Aug,Sunday,01:45,33.412
S25,Aug,Sunday,02:00,33.784
S25,Aug,Sunday,02:15,35.076
S25,Aug,Sunday,02:30,35.484
S25,Aug,Sunday,02:45,34.084
S25,Aug,Sunday,03:00,38.984
S25,Aug,Sunday,03:15,41.996
S25,Aug,Sunday,03:30,38.076
S25,Aug,Sunday,03:45,41.348
S25,Aug,Sunday,04:00,42.824
S25,Aug,Sunday,04:15,47.352
S25,Aug,Sunday,04:30,47.088
S25,Aug,Sunday,04:45,51.968
S25,Aug,Sunday,05:00,53.26
S25,Aug,Sunday,05:15,53.1
S25,Aug,Sunday,05:30,56.756
S25,Aug,Sunday,05:45,60.888
S25,Aug,Sunday,06:00,65.192
S25,Aug,Sunday,06:15,66.1
S25,Aug,Sunday,06:30,68.012
S25,Aug,Sunday,06:45,58.488
S25,Aug,Sunday,07:00,62.604
S25,Aug,Sunday,07:15,52.412
S25,Aug,Sunday,07:30,51.18
S25,Aug,Sunday,07:45,38.816
S25,Aug,Sunday,08:00,43.48
S25,Aug,Sunday,08:15,43.1
S25,Aug,Sunday,08:30,64.452
S25,Aug,Sunday,08:45,62.584
S25,Aug,Sunday,09:00,51.244
S25,Aug,Sunday,09:15,34.192
S25,Aug,Sunday,09:30,29.432
S25,Aug,Sunday,09:45,33.716
S25,Aug,Sunday,10:00,32.056
S25,Aug,Sunday,10:15,35.208
S25,Aug,Sunday,10:30,27.376
S25,Aug,Sunday,10:45,27.592
S25,Aug,Sunday,11:00,29.296
S25,Aug,Sunday,11:15,22.896
S25,Aug,Sunday,11:30,18.156
S25,Aug,Sunday,11:45,17.732
S25,Aug,Sunday,12:00,18.928
S25,Aug,Sunday,12:15,17.188
S25,Aug,Sunday,12:30,14.02
S25,Aug,Sunday,12:45,12.664
S25,Aug,Sunday,13:00,14.416
S25,Aug,Sunday,13:15,11.172
S25,Aug,Sunday,13:30,9.94
S25,Aug,Sunday,13:45,8.288
S25,Aug,Sunday,14:00,9.232
S25,Aug,Sunday,14:15,12.972
S25,Aug,Sunday,14:30,9.972
S25,Aug,Sunday,14:45,8.004
S25,Aug,Sunday,15:00,9.948
S25,Aug,Sunday,15:15,12.924
S25,Aug,Sunday,15:30,11.992
S25,Aug,Sunday,15:45,13.04
S25,Aug,Sunday,16:00,11.272
S25,Aug,Sunday,16:15,11.372
S25,Aug,Sunday,16:30,10.74
S25,Aug,Sunday,16:45,10.884
S25,Aug,Sunday,17:00,11.904
S25,Aug,Sunday,17:15,16.08
S25,Aug,Sunday,17:30,19.64
S25,Aug,Sunday,17:45,25.688
S25,Aug,Sunday,18:00,26.076
S25,Aug,Sunday,18:15,28.592
S25,Aug,Sunday,18:30,30.06
S25,Aug,Sunday,18:45,34.952
S25,Aug,Sunday,19:00,37.308
S25,Aug,Sunday,19:15,42.108
S25,Aug,Sunday,19:30,42.136
S25,Aug,Sunday,19:45,39.584
S25,Aug,Sunday,20:00,39.784
S25,Aug,Sunday,20:15,37.464
S25,Aug,Sunday,20:30,37.344
S25,Aug,Sunday,20:45,34.572
S25,Aug,Sunday,21:00,31.812
S25,Aug,Sunday,21:15,32.78
S25,Aug,Sunday,21:30,34.208
S25,Aug,Sunday,21:45,35.688
S25,Aug,Sunday,22:00,33.064
S25,Aug,Sunday,22:15,31.28
S25,Aug,Sunday,22:30,35.936
S25,Aug,Sunday,22:45,32.536
S25,Aug,Sunday,23:00,31.452
S25,Aug,Sunday,23:15,30.128
S25,Aug,Sunday,23:30,30.872
S25,Aug,Sunday,23:45,30.54
S25,Sep,Workday,00:00,28.176
S25,Sep,Workday,00:15,27.28
S25,Sep,Workday,00:30,27.744
S25,Sep,Workday,00:45,27.764
S25,Sep,Workday,01:00,28.572
S25,Sep,Workday,01:15,29.432
S25,Sep,Workday,01:30,30.136
S25,Sep,Workday,01:45,31.128
S25,Sep,Workday,02:00,31.592
S25,Sep,Workday,02:15,32.444
S25,Sep,Workday,02:30,33.556
S25,Sep,Workday,02:45,35.624
S25,Sep,Workday,03:00,36.66
S25,Sep,Workday,03:15,38.192
S25,Sep,Workday,03:30,39.0
S25,Sep,Workday,03:45,39.744
S25,Sep,Workday,04:00,41.908
S25,Sep,Workday,04:15,45.012
S25,Sep,Workday,04:30,46.972
S25,Sep,Workday,04:45,51.28
S25,Sep,Workday,05:00,57.268
S25,Sep,Workday,05:15,60.336
S25,Sep,Workday,05:30,64.38
S25,Sep,Workday,05:45,70.04
S25,Sep,Workday,06:00,80.26
S25,Sep,Workday,06:15,88.504
S25,Sep,Workday,06:30,97.96
S25,Sep,Workday,06:45,103.5
S25,Sep,Workday,07:00,105.896
S25,Sep,Workday,07:15,101.248
S25,Sep,Workday,07:30,93.104
S25,Sep,Workday,07:45,84.888
S25,Sep,Workday,08:00,70.196
S25,Sep,Workday,08:15,60.384
S25,Sep,Workday,08:30,48.668
S25,Sep,Workday,08:45,41.088
S25,Sep,Workday,09:00,38.668
S25,Sep,Workday,09:15,33.472
S25,Sep,Workday,09:30,29.836
S25,Sep,Workday,09:45,28.708
S25,Sep,Workday,10:00,24.984
S25,Sep,Workday,10:15,22.46
S25,Sep,Workday,10:30,19.796
S25,Sep,Workday,10:45,19.932
S25,Sep,Workday,11:00,18.276
S25,Sep,Workday,11:15,16.656
S25,Sep,Workday,11:30,16.688
S25,Sep,Workday,11:45,17.032
S25,Sep,Workday,12:00,19.936
S25,Sep,Workday,12:15,17.24
S25,Sep,Workday,12:30,16.588
S25,Sep,Workday,12:45,15.804
S25,Sep,Workday,13:00,14.264
S25,Sep,Workday,13:15,13.828
S25,Sep,Workday,13:30,13.976
S25,Sep,Workday,13:45,11.244
S25,Sep,Workday,14:00,10.376
S25,Sep,Workday,14:15,10.748
S25,Sep,Workday,14:30,11.752
S25,Sep,Workday,14:45,11.548
S25,Sep,Workday,15:00,12.6
S25,Sep,Workday,15:15,10.732
S25,Sep,Workday,15:30,10.288
S25,Sep,Workday,15:45,11.296
S25,Sep,Workday,16:00,13.904
S25,Sep,Workday,16:15,15.644
S25,Sep,Workday,16:30,14.832
S25,Sep,Workday,16:45,16.984
S25,Sep,Workday,17:00,18.364
S25,Sep,Workday,17:15,20.24
S25,Sep,Workday,17:30,25.964
S25,Sep,Workday,17:45,29.216
S25,Sep,Workday,18:00,32.992
S25,Sep,Workday,18:15,33.28
S25,Sep,Workday,18:30,35.648
S25,Sep,Workday,18:45,37.924
S25,Sep,Workday,19:00,38.044
S25,Sep,Workday,19:15,37.692
S25,Sep,Workday,19:30,37.192
S25,Sep,Workday,19:45,32.464
S25,Sep,Workday,20:00,31.588
S25,Sep,Workday,20:15,32.32
S25,Sep,Workday,20:30,30.92
S25,Sep,Workday,20:45,31.768
S25,Sep,Workday,21:00,31.692
S25,Sep,Workday,21:15,32.592
S25,Sep,Workday,21:30,30.624
S25,Sep,Workday,21:45,29.884
S25,Sep,Workday,22:00,29.776
S25,Sep,Workday,22:15,31.704
S25,Sep,Workday,22:30,30.532
S25,Sep,Workday,22:45,30.44
S25,Sep,Workday,23:00,32.364
S25,Sep,Workday,23:15,30.568
S25,Sep,Workday,23:30,29.424
S25,Sep,Workday,23:45,30.172
S25,Sep,Saturday,00:00,35.424
S25,Sep,Saturday,00:15,34.28
S25,Sep,Saturday,00:30,33.972
S25,Sep,Saturday,00:45,32.844
S25,Sep,Saturday,01:00,32.792
S25,Sep,Saturday,01:15,33.716
S25,Sep,Saturday,01:30,36.268
S25,Sep,Saturday,01:45,37.06
S25,Sep,Saturday,02:00,38.34
S25,Sep,Saturday,02:15,37.976
S25,Sep,Saturday,02:30,39.936
S25,Sep,Saturday,02:45,38.344
S25,Sep,Saturday,03:00,42.348
S25,Sep,Saturday,03:15,43.504
S25,Sep,Saturday,03:30,46.104
S25,Sep,Saturday,03:45,47.852
S25,Sep,Saturday,04:00,47.12
S25,Sep,Saturday,04:15,49.276
S25,Sep,Saturday,04:30,49.504
S25,Sep,Saturday,04:45,54.02
S25,Sep,Saturday,05:00,60.124
S25,Sep,Saturday,05:15,67.068
S25,Sep,Saturday,05:30,68.82
S25,Sep,Saturday,05:45,69.0
S25,Sep,Saturday,06:00,79.084
S25,Sep,Saturday,06:15,83.76
S25,Sep,Saturday,06:30,87.392
S25,Sep,Saturday,06:45,93.808
S25,Sep,Saturday,07:00,100.228
S25,Sep,Saturday,07:15,102.268
S25,Sep,Saturday,07:30,98.036
S25,Sep,Saturday,07:45,88.076
S25,Sep,Saturday,08:00,74.62
S25,Sep,Saturday,08:15,65.948
S25,Sep,Saturday,08:30,60.352
S25,Sep,Saturday,08:45,44.896
S25,Sep,Saturday,09:00,42.592
S25,Sep,Saturday,09:15,33.548
S25,Sep,Saturday,09:30,31.528
S25,Sep,Saturday,09:45,25.012
S25,Sep,Saturday,10:00,21.796
S25,Sep,Saturday,10:15,16.296
S25,Sep,Saturday,10:30,16.684
S25,Sep,Saturday,10:45,17.62
S25,Sep,Saturday,11:00,15.508
S25,Sep,Saturday,11:15,12.776
S25,Sep,Saturday,11:30,15.924
S25,Sep,Saturday,11:45,12.772
S25,Sep,Saturday,12:00,14.536
S25,Sep,Saturday,12:15,12.968
S25,Sep,Saturday,12:30,13.752
S25,Sep,Saturday,12:45,12.164
S25,Sep,Saturday,13:00,12.108
S25,Sep,Saturday,13:15,11.676
S25,Sep,Saturday,13:30,11.144
S25,Sep,Saturday,13:45,13.544
S25,Sep,Saturday,14:00,12.052
S25,Sep,Saturday,14:15,11.132
S25,Sep,Saturday,14:30,12.852
S25,Sep,Saturday,14:45,12.92
S25,Sep,Saturday,15:00,14.216
S25,Sep,Saturday,15:15,14.684
S25,Sep,Saturday,15:30,11.812
S25,Sep,Saturday,15:45,11.596
S25,Sep,Saturday,16:00,12.412
S25,Sep,Saturday,16:15,13.404
S25,Sep,Saturday,16:30,11.96
S25,Sep,Saturday,16:45,12.316
S25,Sep,Saturday,17:00,14.832
S25,Sep,Saturday,17:15,15.552
S25,Sep,Saturday,17:30,19.332
S25,Sep,Saturday,17:45,27.764
S25,Sep,Saturday,18:00,26.208
S25,Sep,Saturday,18:15,30.58
S25,Sep,Saturday,18:30,29.22
S25,Sep,Saturday,18:45,31.548
S25,Sep,Saturday,19:00,36.808
S25,Sep,Saturday,19:15,33.38
S25,Sep,Saturday,19:30,28.644
S25,Sep,Saturday,19:45,29.512
S25,Sep,Saturday,20:00,28.084
S25,Sep,Saturday,20:15,29.912
S25,Sep,Saturday,20:30,28.532
S25,Sep,Saturday,20:45,30.704
S25,Sep,Saturday,21:00,30.988
S25,Sep,Saturday,21:15,33.2
S25,Sep,Saturday,21:30,33.316
S25,Sep,Saturday,21:45,32.008
S25,Sep,Saturday,22:00,30.164
S25,Sep,Saturday,22:15,32.612
S25,Sep,Saturday,22:30,31.088
S25,Sep,Saturday,22:45,30.612
S25,Sep,Saturday,23:00,31.856
S25,Sep,Saturday,23:15,32.136
S25,Sep,Saturday,23:30,29.748
S25,Sep,Saturday,23:45,29.604
S25,Sep,Sunday,00:00,32.944
S25,Sep,Sunday,00:15,29.512
S25,Sep,Sunday,00:30,28.684
S25,Sep,Sunday,00:45,26.512
S25,Sep,Sunday,01:00,28.068
S25,Sep,Sunday,01:15,25.368
S25,Sep,Sunday,01:30,28.588
S25,Sep,Sunday,01:45,30.4
S25,Sep,Sunday,02:00,28.924
S25,Sep,Sunday,02:15,31.012
S25,Sep,Sunday,02:30,33.5
S25,Sep,Sunday,02:45,32.504
S25,Sep,Sunday,03:00,33.88
S25,Sep,Sunday,03:15,38.324
S25,Sep,Sunday,03:30,35.54
S25,Sep,Sunday,03:45,36.132
S25,Sep,Sunday,04:00,37.9
S25,Sep,Sunday,04:15,39.324
S25,Sep,Sunday,04:30,46.72
S25,Sep,Sunday,04:45,47.552
S25,Sep,Sunday,05:00,50.808
S25,Sep,Sunday,05:15,48.404
S25,Sep,Sunday,05:30,53.38
S25,Sep,Sunday,05:45,60.26
S25,Sep,Sunday,06:00,64.068
S25,Sep,Sunday,06:15,75.264
S25,Sep,Sunday,06:30,83.952
S25,Sep,Sunday,06:45,86.312
S25,Sep,Sunday,07:00,86.008
S25,Sep,Sunday,07:15,83.536
S25,Sep,Sunday,07:30,76.508
S25,Sep,Sunday,07:45,75.932
S25,Sep,Sunday,08:00,74.44
S25,Sep,Sunday,08:15,80.264
S25,Sep,Sunday,08:30,62.68
S25,Sep,Sunday,08:45,37.16
S25,Sep,Sunday,09:00,40.688
S25,Sep,Sunday,09:15,48.912
S25,Sep,Sunday,09:30,41.408
S25,Sep,Sunday,09:45,41.308
S25,Sep,Sunday,10:00,43.508
S25,Sep,Sunday,10:15,36.104
S25,Sep,Sunday,10:30,29.776
S25,Sep,Sunday,10:45,24.776
S25,Sep,Sunday,11:00,27.556
S25,Sep,Sunday,11:15,29.532
S25,Sep,Sunday,11:30,30.48
S25,Sep,Sunday,11:45,22.132
S25,Sep,Sunday,12:00,18.6
S25,Sep,Sunday,12:15,15.264
S25,Sep,Sunday,12:30,12.152
S25,Sep,Sunday,12:45,12.456
S25,Sep,Sunday,13:00,10.756
S25,Sep,Sunday,13:15,12.24
S25,Sep,Sunday,13:30,8.4
S25,Sep,Sunday,13:45,7.832
S25,Sep,Sunday,14:00,8.228
S25,Sep,Sunday,14:15,8.008
S25,Sep,Sunday,14:30,6.28
S25,Sep,Sunday,14:45,6.808
S25,Sep,Sunday,15:00,15.512
S25,Sep,Sunday,15:15,11.284
S25,Sep,Sunday,15:30,16.296
S25,Sep,Sunday,15:45,13.928
S25,Sep,Sunday,16:00,17.648
S25,Sep,Sunday,16:15,19.96
S25,Sep,Sunday,16:30,34.636
S25,Sep,Sunday,16:45,24.448
S25,Sep,Sunday,17:00,24.26
S25,Sep,Sunday,17:15,28.432
S25,Sep,Sunday,17:30,26.864
S25,Sep,Sunday,17:45,25.972
S25,Sep,Sunday,18:00,27.908
S25,Sep,Sunday,18:15,32.928
S25,Sep,Sunday,18:30,36.864
S25,Sep,Sunday,18:45,37.616
S25,Sep,Sunday,19:00,34.136
S25,Sep,Sunday,19:15,35.336
S25,Sep,Sunday,19:30,31.816
S25,Sep,Sunday,19:45,28.656
S25,Sep,Sunday,20:00,31.152
S25,Sep,Sunday,20:15,25.832
S25,Sep,Sunday,20:30,24.04
S25,Sep,Sunday,20:45,24.008
